"logFC"	"logCPM"	"PValue"	"FDR"
"EPlSTUG00000001500"	0.0450181904847755	-1.44130980337642	1	1
"EPlSTUG00000001524"	0.0533076611660982	-1.55175451298118	0.999999999999999	1
"EPlSTUG00000001545"	0.590699913617639	-1.00987732773524	0.291974181877926	0.693993233754083
"EPlSTUG00000001560"	0.0486215919412878	-1.03425454219858	1	1
"EPlSTUG00000001579"	0.946092054155312	-0.407882078979752	0.0477767151343546	0.284987464640104
"EPlSTUG00000001634"	0.0758801167637577	-1.4262878902448	1	1
"EPlSTUG00000001640"	-0.701960526743772	6.48996802004888	0.107470603385487	0.4377754476125
"EPlSTUG00000001653"	-0.799191369969674	-0.890379412281578	0.0900594024725579	0.398506303082646
"EPlSTUG00000001659"	0.765495366174418	-0.574382535794394	0.0794554708595777	0.37333651811567
"EPlSTUG00000001661"	0.274391481665772	-0.999641546950029	0.628958107453224	0.916782374455805
"EPlSTUG00000001671"	-0.793560169057358	0.00808503254243725	0.260018162910492	0.662111274737396
"EPlSTUG00000001683"	-0.0276962628725197	-1.67737532222967	1	1
"EPlSTUG00000001695"	0.0439686354925812	4.35268728117966	0.95801971303478	1
"EPlSTUG00000001699"	0.253011750804071	-0.035916076436211	0.470500220544221	0.835719105228914
"EPlSTUG00000001716"	0.717636862648681	-1.63966486568778	0.290860295494096	0.69365011879025
"EPlSTUG00000001731"	0.079563361534486	9.60968908949094	0.561503532180293	0.884161099837447
"EPlSTUG00000001749"	-0.671955872455567	1.11093242104664	0.0189212296950517	0.165727484640105
"EPlSTUG00000001758"	0.677219646603931	-1.37680410083084	0.233162118240525	0.63051986432811
"EPlSTUG00000001793"	-1.71528087259536	-1.29107999651984	0.214739675094344	0.610826311564164
"EPlSTUG00000001796"	0.265640322087566	2.7210700066939	0.330934395046521	0.727931919262846
"EPlSTUG00000001798"	-0.156414414799531	-1.5604690374647	0.904891252151502	0.99588334210407
"EPlSTUG00000001842"	0.364136007186364	-1.46363488936023	0.652996509760954	0.926237830935131
"EPlSTUG00000001848"	0.385424670157703	0.0549453606944718	0.275405544171394	0.676950232492044
"EPlSTUG00000001882"	0.248377344971034	0.755077741800373	0.389714543407224	0.778803928592631
"EPlSTUG00000001956"	0.310276735369107	-1.60092719719109	0.691123181950675	0.940122473229179
"EPlSTUG00000002004"	0.791404045430948	-0.371978096576071	0.0971391853559803	0.415190902052368
"EPlSTUG00000002030"	0.284315270849126	-0.841833680092546	0.722048500230348	0.950648851950618
"EPlSTUG00000002045"	0.238493978153608	-1.62297847668235	0.787104895831727	0.969075526572236
"EPlSTUG00000002090"	0.277273021636069	-1.69641183877321	0.712862339449829	0.94711110738133
"EPlSTUG00000002107"	0.120147503473636	-1.04969503877631	0.879004477169706	0.992809920766376
"EPlSTUG00000002115"	0.573985886043389	-1.5304936309433	0.582472070216079	0.895998876729246
"EPlSTUG00000002128"	0.0587559265093796	-0.397095345134873	0.956792590467511	1
"EPlSTUG00000002151"	-0.0680598376448006	-0.972680711358098	0.929367119967311	1
"EPlSTUG00000002173"	0.769391853751077	-1.53105313643637	0.183261903524722	0.568027705434095
"EPlSTUG00000002201"	0.397688719485925	-1.41659976384724	0.613644829186134	0.909811320838927
"EPlSTUG00000002206"	0.161570413352445	3.9263095701893	0.35862469771637	0.753690888767665
"EPlSTUG00000002226"	0.545816908678278	-1.33196156466099	0.339332909417343	0.736244283451602
"EPlSTUG00000002249"	0.457817147444287	-1.36019153373544	0.393468038421528	0.781565204566262
"EPlSTUG00000002250"	-0.587090131996409	0.492798081874123	0.107809426905	0.438213880378827
"EPlSTUG00000002261"	0.141312684020756	-1.63505747108235	0.885438386456552	0.993332427971848
"EPlSTUG00000002274"	0.274391060263324	-0.999641546950029	0.628963092775931	0.916782374455805
"EPlSTUG00000002275"	-0.992966583563154	-1.58262820389606	0.158045094777778	0.531948628679054
"EPlSTUG00000002287"	0.653555542573792	-1.37475290556836	0.306368421381278	0.707252431137952
"EPlSTUG00000002322"	-0.283571596027263	1.58393491304049	0.318053986640194	0.717155689169608
"EPlSTUG00000002335"	0.484399230425635	-1.52375562616954	0.579789298376141	0.894640848109238
"EPlSTUG00000002374"	0.360321427383379	-0.526204809647994	0.550021013714903	0.878768815013622
"EPlSTUG00000002380"	-0.374201737162486	-1.0777202783497	0.536702202662065	0.871814932769787
"EPlSTUG00000002438"	0.567071057884595	-0.38811308134191	0.151532979611632	0.520049044993904
"EPlSTUG00000002532"	1.17243396594599	-1.50218135491224	0.169109062352829	0.547944493295562
"EPlSTUG00000002534"	0.632778722550001	-1.28187255606449	0.285369043134496	0.687449742646488
"EPlSTUG00000002556"	-1.0054599995565	-1.69081615396128	0.198984740279555	0.587975916976414
"EPlSTUG00000002603"	-0.851082483581608	-1.18415006937933	0.314811899818245	0.713399107453099
"EPlSTUG00000002605"	0.683891634284932	-0.790422884960213	0.305682373296997	0.706258990309209
"EPlSTUG00000002698"	0.0482297734979914	-0.996551739617423	1	1
"EPlSTUG00000002701"	0.307671012644291	-0.777217450773024	0.618923363761476	0.911569227424674
"EPlSTUG00000002704"	-0.198445605893175	0.253202443882012	0.720903584433848	0.950302118525076
"EPlSTUG00000002745"	0.237008876568219	0.396054080347367	0.776980684788995	0.966155937628938
"EPlSTUG00000002756"	0.263412553926505	-1.70210948469706	0.884220025788742	0.993332427971848
"EPlSTUG00000002799"	0.277273035877845	-1.69641183877321	0.712855272314084	0.94711110738133
"EPlSTUG00000002847"	0.45417838351682	-1.66657336118861	0.69906513662505	0.943359621884421
"EPlSTUG00000002856"	0.277273050805633	-1.69641183877321	0.712847865516934	0.94711110738133
"EPlSTUG00000002880"	-1.24951024413302	-1.30253228007821	0.0446122356462907	0.274339243995724
"EPlSTUG00000002902"	0.622037225197268	-0.585435075404136	0.370237264354308	0.762962396135863
"EPlSTUG00000002904"	0.491240010352137	-1.06494418792116	0.554664282762012	0.881511733058493
"EPlSTUG00000002973"	-0.0452187851915927	-0.220252299556074	0.968879521784025	1
"EPlSTUG00000002993"	0.277273044073829	-1.69641183877321	0.712851205575888	0.94711110738133
"EPlSTUG00000003007"	0.30446077948724	-0.964657517629124	0.527018196980986	0.86607818184392
"EPlSTUG00000003019"	0.492863680916838	-1.59901524530475	0.433904945563889	0.811048495063654
"EPlSTUG00000003021"	0.277273034151124	-1.69641183877321	0.712856129119861	0.94711110738133
"EPlSTUG00000003049"	-0.0320360262764286	-0.909966374395833	1	1
"EPlSTUG00000003060"	0.311565373728071	-1.29839467115331	0.738066359867953	0.955092531775252
"EPlSTUG00000003063"	0.460247179338142	-1.14106932183512	0.493868380997417	0.849064811344089
"EPlSTUG00000003064"	-0.701180153877572	-0.654345302466371	0.146657451476211	0.512097856909336
"EPlSTUG00000003066"	-0.0629589221128934	5.77323673912502	0.844735053463927	0.985175128724719
"EPlSTUG00000003074"	0.362463597006116	-0.678049171927694	0.334362671908014	0.731411190590687
"EPlSTUG00000003109"	0.918588723407595	-0.854440611642817	0.114525319592017	0.451635857518349
"EPlSTUG00000003110"	1.11590012851864	-1.05566301083545	0.023217736639775	0.186544197883762
"EPlSTUG00000003166"	-0.00908984078697102	8.64579984413475	0.955308652767466	1
"EPlSTUG00000003175"	0.058647196151604	-1.65627531772865	0.999999999999999	1
"EPlSTUG00000003179"	-0.0354004267169536	1.73658591822184	0.951350889414543	1
"EPlSTUG00000003198"	0.678158084068688	-1.61120167018293	0.518020650943122	0.859693036340677
"EPlSTUG00000003204"	0.277273008305725	-1.69641183877321	0.712868954948286	0.94711110738133
"EPlSTUG00000003256"	-0.566914528310529	-1.69455287943592	0.51595661617436	0.858936118809501
"EPlSTUG00000003261"	-0.0766716287098818	-0.0798087967856454	0.897378509660061	0.994708486818269
"EPlSTUG00000003267"	-0.0386153577410247	-1.45374602721516	1	1
"EPlSTUG00000003268"	0.277272992220495	-1.69641183877321	0.712876938448596	0.94711110738133
"EPlSTUG00000003269"	-0.557350792820338	-1.59948306710996	0.478019748929279	0.840126372285199
"EPlSTUG00000003307"	-0.848136076686293	-1.1044391885551	0.0920023716403042	0.402967313138094
"EPlSTUG00000003332"	0.3376350781689	0.0593352241094265	0.261922077737737	0.664080637748633
"EPlSTUG00000003342"	0.161570553881461	3.9263095701893	0.358603256011391	0.753690888767665
"EPlSTUG00000003380"	-0.182098524501806	-0.729258847357089	0.801316958240668	0.973858163536303
"EPlSTUG00000003430"	0.576981117731734	-1.49074905884278	0.342336777947276	0.737993896965679
"EPlSTUG00000003487"	0.722744675370731	-1.1292508480772	0.127987722749631	0.4785415808026
"EPlSTUG00000003500"	0.246997952819271	-0.888029054079514	0.604186911093234	0.905648673191824
"EPlSTUG00000003560"	-0.0805174549943085	6.95818686145789	0.810879716366624	0.976443573419158
"EPlSTUG00000003611"	0.14408388559782	-0.151080774611018	0.825860275289462	0.980486204645449
"EPlSTUG00000003615"	0.544427325587678	-1.12741429392268	0.360816173271702	0.755384598619497
"EPlSTUG00000003631"	0.2772729828224	-1.69641183877321	0.71288160337006	0.94711110738133
"EPlSTUG00000003639"	-0.0368535454320137	-1.5802630136371	1	1
"EPlSTUG00000003655"	0.313341299091105	-0.0410117163432081	0.478156510549115	0.84020671092588
"EPlSTUG00000003677"	-0.172777247507476	-1.69408884098786	0.879611636381979	0.992924186182176
"EPlSTUG00000003688"	-0.036201009578186	1.89838866050418	0.935291040247975	1
"EPlSTUG00000003701"	-0.119605895025666	0.253750242145055	0.919616126553632	0.998599172121061
"EPlSTUG00000003727"	0.758539404981514	-1.54946002230813	0.387365568997466	0.776352964999993
"EPlSTUG00000003732"	0.37212356609311	-0.223594342047736	0.512021217351432	0.857660426679528
"EPlSTUG00000003775"	0.212330552325712	-1.5720132071198	0.890417323156587	0.993534114222711
"EPlSTUG00000003808"	0.144512643400088	-1.63733573940541	0.880048777328813	0.993133681126511
"EPlSTUG00000003829"	0.277272990450825	-1.69641183877321	0.712877816832834	0.94711110738133
"EPlSTUG00000003876"	0.190326831944917	-1.24666879839944	0.853626927840974	0.986927305427811
"EPlSTUG00000003878"	0.795402613411467	-0.411586520692179	0.048717176602006	0.287896772093948
"EPlSTUG00000003892"	-0.0869675717310563	3.08543728683645	0.709176930961369	0.946548138179901
"EPlSTUG00000003906"	0.0461234327857713	-1.50772811670998	1	1
"EPlSTUG00000003964"	-0.0354003806873538	1.73658591822184	0.951348744111774	1
"EPlSTUG00000003975"	-0.0919559288325964	-1.31560104937321	0.999999999999999	1
"EPlSTUG00000003981"	0.694481798233949	-1.40977975940627	0.219658406452861	0.616452865251075
"EPlSTUG00000004005"	0.0226162058764262	1.90850788649911	0.935994397052243	1
"EPlSTUG00000004021"	-0.0403801734786733	-1.64038865819505	1	1
"EPlSTUG00000004190"	0.188048504236222	0.834091497311913	0.550763976501365	0.879157597582032
"EPlSTUG00000004309"	0.441205893650587	-1.44103496025927	0.497551145304167	0.850678200734646
"EPlSTUG00000004325"	0.289289336062134	-1.69280085813365	0.73911750974228	0.955558410678465
"EPlSTUG00000004383"	0.936977000601266	-0.714324613844417	0.017285545862484	0.157922311191856
"EPlSTUG00000004473"	0.0854728694266869	-0.987206401700341	0.938269714439826	1
"EPlSTUG00000004550"	0.0672328392016211	0.409096700756434	0.860280998186124	0.988004160571871
"EPlSTUG00000004740"	0.536677813904229	-1.49580496166903	0.612715588232143	0.90934522500419
"EPlSTUG00000004761"	-0.0459708133287901	0.976835814022682	0.884245999633962	0.993332427971848
"EPlSTUG00000004851"	0.441204364214184	-1.44103496025927	0.497583882949252	0.850678200734646
"EPlSTUG00000004878"	0.180271740450363	-0.399624664137719	0.667316241428309	0.931589909039433
"EPlSTUG00000004892"	-0.0305235029232754	-1.00030606478571	1	1
"EPlSTUG00000004927"	0.0854726230320262	-0.987206401700341	0.938267263082648	1
"EPlSTUG00000004987"	0.0988420802589154	4.63937739038394	0.598346260824364	0.903794082122191
"EPlSTUG00000005084"	0.387864563863675	-1.10704436293809	0.543166960308237	0.87435610851454
"EPlSTUG00000005086"	-0.0949060767746167	-1.28392469806643	1	1
"EPlSTUG00000005155"	0.0854731225936937	-0.987206401700341	0.938272233267541	1
"EPlSTUG00000005163"	0.574964585818339	-1.14043393506237	0.272760432044759	0.674432395959723
"PGSC0003DMG400000001"	-0.203737084710456	6.11991874209946	0.0838467806052486	0.384579217661625
"PGSC0003DMG400000002"	-0.111273680432799	-0.499616725038869	0.865905607330768	0.989834598727655
"PGSC0003DMG400000003"	0.562000044388402	6.60824446321163	0.0661238775756928	0.336888969016629
"PGSC0003DMG400000004"	-0.0830361988984191	5.05339816358238	0.486614429979625	0.844105829217977
"PGSC0003DMG400000005"	0.0866600624977219	3.06902798599001	0.609480052405982	0.907039675305726
"PGSC0003DMG400000008"	-0.236777228258702	4.05232318549295	0.0842909363401003	0.386050234620801
"PGSC0003DMG400000009"	-0.247285394582383	2.72263077735331	0.211104635836857	0.605572743378403
"PGSC0003DMG400000010"	-0.408394267606214	4.07333866728508	0.0162090517143714	0.151956328683578
"PGSC0003DMG400000012"	-0.216049358882391	3.22439742328191	0.18229452867029	0.566432362107755
"PGSC0003DMG400000013"	-1.81085058973763	0.0778597800240728	0.00149469552765105	0.0335055512642404
"PGSC0003DMG400000014"	0.290629811830262	0.778907449217875	0.389470673219331	0.778780301728446
"PGSC0003DMG400000015"	-0.62328968201631	-1.15666615525567	0.32388442379263	0.722105682869831
"PGSC0003DMG400000016"	-1.09305256790343	-0.794685272869563	0.0494922018106177	0.289588151941894
"PGSC0003DMG400000017"	0.340569486010585	3.60183124826351	0.0421686204012281	0.265762048985648
"PGSC0003DMG400000021"	0.422019026044612	6.59837562497754	0.0275039845461482	0.20625124621049
"PGSC0003DMG400000022"	-0.28613986201881	-0.689127828146588	0.50132443798084	0.85270761109983
"PGSC0003DMG400000025"	0.121819147858463	7.3513628362167	0.392841394518648	0.781153112069127
"PGSC0003DMG400000027"	-0.696263380724073	-0.325139832408954	0.0988216664201425	0.41906753152784
"PGSC0003DMG400000028"	-1.74180244740859	0.028112263678788	0.00322993686796537	0.0565179954934836
"PGSC0003DMG400000031"	0.070159786721455	5.6621376800758	0.5242901903248	0.864142995065397
"PGSC0003DMG400000032"	-0.491765670853318	-1.33906038017535	0.408259068724879	0.792815171241097
"PGSC0003DMG400000036"	0.028389702267056	-0.165382694395589	1	1
"PGSC0003DMG400000037"	-0.0493480246826088	3.87478772521492	0.751347518083178	0.958750201257494
"PGSC0003DMG400000038"	0.0241102931059107	3.95533762726727	0.891614059983188	0.993719910729131
"PGSC0003DMG400000039"	0.812321260459307	-0.185214897652268	0.0206803149114916	0.175477156665269
"PGSC0003DMG400000040"	0.298416812542933	-1.38320076703075	0.643143777919995	0.92238060759419
"PGSC0003DMG400000042"	-0.0904768978279672	4.86272585800588	0.564672990064538	0.886008558458181
"PGSC0003DMG400000043"	-0.0857103661591023	5.13696610425665	0.509144967520628	0.856235976799125
"PGSC0003DMG400000045"	0.121621961392163	3.26879971835039	0.636683521221512	0.91967374333489
"PGSC0003DMG400000046"	-0.421016852212447	5.38926167246743	0.0511688777990469	0.294742771471844
"PGSC0003DMG400000047"	0.186763063809675	7.77757940017642	0.168745964760823	0.547434191691756
"PGSC0003DMG400000048"	-0.111664190388527	3.99582281467624	0.61500404670263	0.910387134556249
"PGSC0003DMG400000049"	0.127910211864363	1.30364568242767	0.676815166361155	0.93548333144275
"PGSC0003DMG400000050"	0.303807880713308	0.00203287668348934	0.419890225284942	0.80086213288426
"PGSC0003DMG400000052"	0.52352551957595	-1.24465056265061	0.35960670146572	0.754415162831412
"PGSC0003DMG400000053"	-0.794552021510387	3.75654325066431	0.00163737148539295	0.0356524881309741
"PGSC0003DMG400000060"	-0.350771417517865	-1.37368940339837	0.650404339617162	0.924865237772071
"PGSC0003DMG400000062"	0.0565528398768608	-0.159986886370396	0.920759400873581	0.998654895264389
"PGSC0003DMG400000063"	-0.595840906283878	3.98931188338699	0.00709947435026016	0.0920548737484975
"PGSC0003DMG400000064"	0.0309725489192965	2.78070022428157	0.890904964506512	0.993534114222711
"PGSC0003DMG400000065"	-0.00346670242169067	4.930605292942	0.978879166152326	1
"PGSC0003DMG400000066"	1.66749303743883	5.00409472808869	3.58360539929181e-06	0.000437336993376075
"PGSC0003DMG400000067"	0.644690611231104	3.65444515258658	0.0107114801406834	0.11896416934971
"PGSC0003DMG400000068"	0.505651575616582	0.707764144378577	0.0992029266203101	0.420052234834295
"PGSC0003DMG400000069"	0.709166362638423	3.24079874556551	0.0143403226866448	0.140808012242409
"PGSC0003DMG400000070"	0.156408629165434	4.99936792011138	0.354591733436685	0.750596064078998
"PGSC0003DMG400000071"	0.364811285161484	-0.664812936254222	0.414130690195598	0.797236466431089
"PGSC0003DMG400000072"	0.0553958028588303	6.88544743086171	0.657278621481322	0.928121046721265
"PGSC0003DMG400000073"	-0.00908399700558584	-0.625907708532729	1	1
"PGSC0003DMG400000075"	-0.152473793750225	6.14901489220235	0.405700564557624	0.791002922529858
"PGSC0003DMG400000077"	-0.0421699916292369	2.68635586902949	0.838141280306204	0.983262053571135
"PGSC0003DMG400000078"	-0.156062123864486	5.55124058697979	0.413228929771407	0.796737764904303
"PGSC0003DMG400000079"	1.19245057202909	11.7461969803558	0.000581451109473724	0.0173135776214952
"PGSC0003DMG400000080"	-0.179870611889633	-0.103477069314107	0.686035606492597	0.938872371985919
"PGSC0003DMG400000081"	-0.165436476284882	4.54664307085686	0.233824456577326	0.631167300751704
"PGSC0003DMG400000084"	-0.256132855134031	5.24787194268136	0.203050202841846	0.593216145087739
"PGSC0003DMG400000085"	-0.124702428684514	6.37162057973044	0.266933974092686	0.668695293800636
"PGSC0003DMG400000086"	0.198149653940248	8.56125867962754	0.168322002543232	0.546702153540247
"PGSC0003DMG400000088"	0.202527365609668	4.4414435150215	0.38527901012527	0.775056140698765
"PGSC0003DMG400000089"	0.476419082280074	3.92283147524802	0.190535345240554	0.576260066113921
"PGSC0003DMG400000090"	-0.525703485981676	5.57175015813277	0.00030189215544088	0.0110833872862571
"PGSC0003DMG400000091"	-0.0392811411629535	-0.20403583781279	0.999999999999999	1
"PGSC0003DMG400000092"	-0.277289357907719	3.26532573123223	0.0748093283311743	0.35999591810882
"PGSC0003DMG400000093"	-0.224423716164092	-1.18083822629154	0.739950589637883	0.955664748140152
"PGSC0003DMG400000098"	0.447902533742233	5.99008457220482	0.00953757823883181	0.110690726161135
"PGSC0003DMG400000099"	-0.0283401208331173	4.30692162776863	0.883911621254852	0.993332427971848
"PGSC0003DMG400000101"	-0.8891829691332	3.46820040211738	0.00148488153784085	0.0333870125717009
"PGSC0003DMG400000104"	0.278001290559558	7.22570242859746	0.101191982561406	0.424579217740599
"PGSC0003DMG400000108"	0.0725011648675977	8.73602271477853	0.583070388379147	0.896439073109716
"PGSC0003DMG400000110"	0.615741744992087	7.72085968378284	0.0217774470927162	0.180346010111613
"PGSC0003DMG400000112"	-0.554759476348472	5.36470187369538	0.307250368003631	0.70759390641275
"PGSC0003DMG400000113"	0.318454681693924	5.23202597905899	0.0233351978259761	0.187188554627616
"PGSC0003DMG400000114"	-0.408851946831891	5.68865617844281	0.00212196825636914	0.0429040133967389
"PGSC0003DMG400000115"	-0.30329582919269	2.30513761665485	0.101834873404775	0.425880619523021
"PGSC0003DMG400000116"	-0.326457113011083	-0.468894407294781	0.396587820745843	0.784317854629938
"PGSC0003DMG400000118"	0.0651842609647371	6.45669836634364	0.675400450881694	0.934897175101129
"PGSC0003DMG400000119"	0.0142728171220381	3.7638220457051	0.951217068119886	1
"PGSC0003DMG400000120"	-0.0136684724601686	0.622130829124093	0.973731993271593	1
"PGSC0003DMG400000121"	0.0326843495393259	-1.05062430073045	1	1
"PGSC0003DMG400000122"	0.257215867960412	-1.45971421581596	0.705853380515877	0.945353907621667
"PGSC0003DMG400000123"	-1.08848489628817	3.85600652212182	8.1607479189562e-06	0.000784535718763801
"PGSC0003DMG400000124"	-0.82239753988735	1.41451827472833	0.0152219976084838	0.145943876054891
"PGSC0003DMG400000125"	0.169525649955727	7.08562964820264	0.23241032209735	0.630323639323239
"PGSC0003DMG400000126"	0.813730781027567	1.67266671921002	0.0381237789815234	0.250375601555295
"PGSC0003DMG400000127"	-0.0783756388112706	4.83921052598113	0.551365961829711	0.879432728673048
"PGSC0003DMG400000128"	0.442882533902035	5.64615276966999	0.00108595022879008	0.0265790431944209
"PGSC0003DMG400000129"	0.000877108514417123	7.30046828001655	0.996303561457761	1
"PGSC0003DMG400000130"	-0.456647507466142	3.6250869190598	0.0707073796819089	0.349828280103105
"PGSC0003DMG400000131"	0.0456573663738907	5.10422801242065	0.756375475645767	0.959473891707509
"PGSC0003DMG400000132"	-0.00924654771416372	3.67642010777007	0.955881385458849	1
"PGSC0003DMG400000133"	-0.333254660888471	2.972156297145	0.0522276334170493	0.29818092168899
"PGSC0003DMG400000134"	-0.298956048873995	2.45075984420338	0.285746573636461	0.688038563648964
"PGSC0003DMG400000135"	-0.268443996775807	1.72745304583134	0.227632253847777	0.626342683590753
"PGSC0003DMG400000136"	-0.12530709516344	3.23036657053183	0.621361850519424	0.912567978764848
"PGSC0003DMG400000138"	-0.162155416702653	5.16872252126889	0.149485900609713	0.517009579440472
"PGSC0003DMG400000139"	0.0110151625157289	5.69500093618244	0.956702986056792	1
"PGSC0003DMG400000140"	-0.348768559703416	5.50599525324987	0.101752199723852	0.425880619523021
