pgsc_dmp	logFC	dir
PGSC0003DMP400000279	0.00581510723648051	0
PGSC0003DMP400000281	-0.0997250554772179	0
PGSC0003DMP400000282	-0.0997250554772179	0
PGSC0003DMP400000280	-0.0997250554772179	0
PGSC0003DMP400000283	-0.0997250554772179	0
PGSC0003DMP400000285	0.567637908198124	0
PGSC0003DMP400000286	0.567637908198124	0
PGSC0003DMP400000290	0.567637908198124	0
PGSC0003DMP400000288	0.567637908198124	0
PGSC0003DMP400000287	0.567637908198124	0
PGSC0003DMP400000284	0.567637908198124	0
PGSC0003DMP400000289	0.567637908198124	0
PGSC0003DMP400000291	0.0528851826773196	0
PGSC0003DMP400000292	-0.0682026191654225	0
PGSC0003DMP400000294	-0.0423167985429721	0
PGSC0003DMP400000295	-0.00864661154498213	0
PGSC0003DMP400000296	1.15299818301104	1
PGSC0003DMP400000297	1.15299818301104	1
PGSC0003DMP400000301	-0.0293655318363907	0
PGSC0003DMP400000303	0.127647779411809	0
PGSC0003DMP400000302	0.127647779411809	0
PGSC0003DMP400000304	-0.177512413624417	0
PGSC0003DMP400000309	-0.0815403079819122	0
PGSC0003DMP400000308	-0.0815403079819122	0
PGSC0003DMP400000323	-0.116881007848487	0
PGSC0003DMP400000324	0.987827420451627	0
PGSC0003DMP400000325	0.613341492415756	0
PGSC0003DMP400000326	0.987826861324222	0
PGSC0003DMP400000327	1.84585385151819	0
PGSC0003DMP400000330	-0.00554530135065633	0
PGSC0003DMP400000331	-0.00554530135065633	0
PGSC0003DMP400000328	-0.00554530135065633	0
PGSC0003DMP400000332	-0.00554530135065633	0
PGSC0003DMP400000329	-0.00554530135065633	0
PGSC0003DMP400000337	0.128572385088824	0
PGSC0003DMP400000336	0.128572385088824	0
PGSC0003DMP400000335	0.128572385088824	0
PGSC0003DMP400000334	0.128572385088824	0
PGSC0003DMP400000338	0.068531731033283	0
PGSC0003DMP400000339	0.0326651666624883	0
PGSC0003DMP400000345	-0.483911476713643	0
PGSC0003DMP400000346	-0.483911476713643	0
PGSC0003DMP400000348	-0.483911476713643	0
PGSC0003DMP400000347	-0.483911476713643	0
PGSC0003DMP400000349	-0.483911476713643	0
PGSC0003DMP400000350	-0.483911476713643	0
PGSC0003DMP400000344	-0.483911476713643	0
PGSC0003DMP400000351	-0.483911476713643	0
PGSC0003DMP400000352	-0.324315530019322	0
PGSC0003DMP400000356	-0.19921565266067	0
PGSC0003DMP400000355	-0.19921565266067	0
PGSC0003DMP400000354	-0.19921565266067	0
PGSC0003DMP400000357	-1.84349687517567	0
PGSC0003DMP400000358	-0.377699227924392	0
PGSC0003DMP400000359	0.756121025678896	0
PGSC0003DMP400000360	-0.15971891970967	0
PGSC0003DMP400000361	0.0608796205628614	0
PGSC0003DMP400000362	-0.0043681774152595	0
PGSC0003DMP400000363	-0.0043681774152595	0
PGSC0003DMP400000365	-0.113731301051576	0
PGSC0003DMP400000364	-0.113731301051576	0
PGSC0003DMP400000366	-0.31038560509011	0
PGSC0003DMP400000368	-0.177184355248933	0
PGSC0003DMP400000367	-0.177184355248933	0
PGSC0003DMP400000369	-0.221406211826849	0
PGSC0003DMP400000370	-0.221406211826849	0
PGSC0003DMP400000371	0.00325972572630363	0
PGSC0003DMP400000373	-0.0223333640210612	0
PGSC0003DMP400000375	-0.0223333640210612	0
PGSC0003DMP400000374	-0.0223333640210612	0
PGSC0003DMP400000376	0.94874248770966	0
PGSC0003DMP400000377	-0.0496365763875182	0
PGSC0003DMP400000379	-0.0593681949041091	0
PGSC0003DMP400000378	-0.0593681949041091	0
PGSC0003DMP400000380	0.628874928740573	0
PGSC0003DMP400000382	0.107142515716236	0
PGSC0003DMP400000381	0.107142515716236	0
PGSC0003DMP400000383	0.107142515716236	0
PGSC0003DMP400000384	-0.106669004469663	0
PGSC0003DMP400000385	0.360996949522174	0
PGSC0003DMP400000386	0.360996949522174	0
PGSC0003DMP400000389	0.52083966567618	0
PGSC0003DMP400000388	0.52083966567618	0
PGSC0003DMP400000387	0.52083966567618	0
PGSC0003DMP400000390	-0.213513341446948	0
PGSC0003DMP400000402	1.14929344786179	0
PGSC0003DMP400000404	1.14929344786179	0
PGSC0003DMP400000403	1.14929344786179	0
PGSC0003DMP400000405	0.0559098703612073	0
PGSC0003DMP400000406	-1.94563911424065	0
PGSC0003DMP400000407	-0.0615333865202731	0
PGSC0003DMP400000410	-0.028254281647211	0
PGSC0003DMP400000409	-0.028254281647211	0
PGSC0003DMP400000408	-0.028254281647211	0
PGSC0003DMP400000411	-0.107847805175054	0
PGSC0003DMP400000412	-0.0416877511755894	0
PGSC0003DMP400000413	0.0287423360713232	0
PGSC0003DMP400000414	0.0287423360713232	0
PGSC0003DMP400000415	-0.322633520624193	0
PGSC0003DMP400000416	-0.322633520624193	0
PGSC0003DMP400000417	1.28900027538328	0
PGSC0003DMP400000420	2.71046574968901	1
PGSC0003DMP400000419	2.71046574968901	1
PGSC0003DMP400000418	2.71046574968901	1
PGSC0003DMP400000421	0.383671095139499	0
PGSC0003DMP400000422	0.218043011622348	0
PGSC0003DMP400000423	0.218043011622348	0
PGSC0003DMP400000426	-0.121892292322008	0
PGSC0003DMP400000425	-0.121892292322008	0
PGSC0003DMP400000427	-0.121892292322008	0
PGSC0003DMP400000430	0.62619210768624	0
PGSC0003DMP400000431	0.344186218179956	0
PGSC0003DMP400000444	0.0723272187735373	0
PGSC0003DMP400000443	0.0723272187735373	0
PGSC0003DMP400000445	-0.0126596402903828	0
PGSC0003DMP400000446	-0.0797172948924266	0
PGSC0003DMP400000447	0.163899708691147	0
PGSC0003DMP400000448	-1.00803695525187	0
PGSC0003DMP400000449	-0.553462391764869	0
PGSC0003DMP400000450	-0.0984818729147098	0
PGSC0003DMP400000451	-0.210893133274371	0
PGSC0003DMP400000452	1.53754334748313	0
PGSC0003DMP400000453	1.53754334748313	0
PGSC0003DMP400000455	0.105245691397865	0
PGSC0003DMP400000456	0.105245691397865	0
PGSC0003DMP400000457	0.19405223284213	0
PGSC0003DMP400000458	0.19405223284213	0
PGSC0003DMP400000459	0.18211731679412	0
PGSC0003DMP400000466	0.538704943784184	0
PGSC0003DMP400000469	0.326907694616876	0
PGSC0003DMP400000468	0.326907694616876	0
PGSC0003DMP400000471	1.55003491894944	0
PGSC0003DMP400000472	0.615467763528163	0
PGSC0003DMP400000476	-0.303243684347791	0
PGSC0003DMP400000477	-0.303243684347791	0
PGSC0003DMP400000479	0.297912113133851	0
PGSC0003DMP400000478	0.297912113133851	0
PGSC0003DMP400000480	0.00104581732261029	0
PGSC0003DMP400000481	0.00104581732261029	0
PGSC0003DMP400000482	0.00104581732261029	0
PGSC0003DMP400000483	0.00104581732261029	0
PGSC0003DMP400000484	0.298262294304878	0
PGSC0003DMP400000485	0.0862452379045058	0
PGSC0003DMP400000486	0.0862452379045058	0
PGSC0003DMP400000487	0.164269988905561	0
PGSC0003DMP400000488	-0.555659535403403	0
PGSC0003DMP400000489	0.484713481022292	0
PGSC0003DMP400000490	0.484713481022292	0
PGSC0003DMP400000491	-0.114062211146931	0
PGSC0003DMP400000492	-0.104649263841007	0
PGSC0003DMP400000493	-0.104649263841007	0
PGSC0003DMP400000494	-0.104649263841007	0
PGSC0003DMP400000495	-0.104649263841007	0
PGSC0003DMP400000496	0.137786246166861	0
PGSC0003DMP400000497	-0.0376293699025648	0
PGSC0003DMP400000498	0.000523220627972906	0
PGSC0003DMP400000499	0.000523220627972906	0
PGSC0003DMP400000502	0.341657258931837	0
PGSC0003DMP400000500	0.341657258931837	0
PGSC0003DMP400000501	0.341657258931837	0
PGSC0003DMP400000504	-0.192583390713678	0
PGSC0003DMP400000503	-0.192583390713678	0
PGSC0003DMP400000506	-0.192583390713678	0
PGSC0003DMP400000505	-0.192583390713678	0
PGSC0003DMP400000507	-0.192583390713678	0
PGSC0003DMP400000508	0.491000925585319	0
PGSC0003DMP400000509	0.457987024919774	0
PGSC0003DMP400000511	0.457987024919774	0
PGSC0003DMP400000510	0.457987024919774	0
PGSC0003DMP400000512	-0.260887818041443	0
PGSC0003DMP400000513	0.245926930684161	0
PGSC0003DMP400000514	-0.0960973584505989	0
PGSC0003DMP400000515	-0.137985635627382	0
PGSC0003DMP400000517	-0.606591164057476	0
PGSC0003DMP400000516	-0.606591164057476	0
PGSC0003DMP400000518	-0.226337107281587	0
PGSC0003DMP400000519	-0.382465761444824	0
PGSC0003DMP400000523	0.0783675814831371	0
PGSC0003DMP400000526	-0.00862686427774059	0
PGSC0003DMP400000527	-0.0271462666231701	0
PGSC0003DMP400000528	1.41611646641907	0
PGSC0003DMP400000529	0.575548767610919	0
PGSC0003DMP400000530	-0.737104542700757	0
PGSC0003DMP400000533	2.89656183084113	0
PGSC0003DMP400000534	0.824295461315523	0
PGSC0003DMP400000535	-0.196919093821499	0
PGSC0003DMP400000543	0.339914061391975	0
PGSC0003DMP400000546	0.193044718005376	0
PGSC0003DMP400000547	0.193044718005376	0
PGSC0003DMP400000545	0.193044718005376	0
PGSC0003DMP400000548	0.193044718005376	0
PGSC0003DMP400000550	0.356267550133416	0
PGSC0003DMP400000549	0.356267550133416	0
PGSC0003DMP400000552	-0.0325737013459908	0
PGSC0003DMP400000551	-0.0325737013459908	0
PGSC0003DMP400000553	0.475128451803121	0
PGSC0003DMP400000554	-0.0686189788897034	0
PGSC0003DMP400000555	-0.0686189788897034	0
PGSC0003DMP400000556	1.58878675084878	0
PGSC0003DMP400000558	-0.103829753418428	0
PGSC0003DMP400000557	-0.103829753418428	0
PGSC0003DMP400000559	-0.103829753418428	0
PGSC0003DMP400000560	0.381784180338492	0
PGSC0003DMP400000563	-0.13704616888601	0
PGSC0003DMP400000562	-0.13704616888601	0
PGSC0003DMP400000561	-0.13704616888601	0
PGSC0003DMP400000564	0.0919537366700834	0
PGSC0003DMP400000565	0.110913299580066	0
PGSC0003DMP400000566	0.110913299580066	0
PGSC0003DMP400000573	-0.00159411855987723	0
PGSC0003DMP400000574	0.0726594376022198	0
PGSC0003DMP400000575	0.0726594376022198	0
PGSC0003DMP400000580	-0.0490736146989764	0
PGSC0003DMP400000581	0.186024496406473	0
PGSC0003DMP400000582	0.957872826771748	0
PGSC0003DMP400000583	-0.0822037254534976	0
PGSC0003DMP400000584	0.134635598568644	0
PGSC0003DMP400000586	-0.68201420402849	0
PGSC0003DMP400000585	-0.68201420402849	0
PGSC0003DMP400000589	0.240269390886771	0
PGSC0003DMP400000588	0.240269390886771	0
PGSC0003DMP400000591	0.22640771227632	0
PGSC0003DMP400000590	0.22640771227632	0
PGSC0003DMP400000592	-0.349660299707805	0
PGSC0003DMP400000595	0.197400956510333	0
PGSC0003DMP400000596	0.197400956510333	0
PGSC0003DMP400000593	0.197400956510333	0
PGSC0003DMP400000594	0.197400956510333	0
PGSC0003DMP400000601	1.22326867723911	0
PGSC0003DMP400000602	-0.0725450354791127	0
PGSC0003DMP400000606	0.186325198465955	0
PGSC0003DMP400000605	0.186325198465955	0
PGSC0003DMP400000604	0.186325198465955	0
PGSC0003DMP400000607	0.186325198465955	0
PGSC0003DMP400000608	0.332424674717672	0
PGSC0003DMP400000610	0.332424674717672	0
PGSC0003DMP400000609	0.332424674717672	0
PGSC0003DMP400000615	-0.41612663682916	0
PGSC0003DMP400000616	-0.41612663682916	0
PGSC0003DMP400000617	0.171025174882858	0
PGSC0003DMP400000618	0.124170817041607	0
PGSC0003DMP400000619	0.124170817041607	0
PGSC0003DMP400000620	-0.240623505813877	0
PGSC0003DMP400000621	0.39929320125974	0
PGSC0003DMP400000622	-0.085959379030507	0
PGSC0003DMP400000623	-1.08092748726145	0
PGSC0003DMP400000625	-0.277451061106733	0
PGSC0003DMP400000626	1.55944055685019	0
PGSC0003DMP400000631	-0.413084393877518	0
PGSC0003DMP400000633	0.18467071781209	0
PGSC0003DMP400000634	0.180294320181038	0
PGSC0003DMP400000635	-0.174985425202259	0
PGSC0003DMP400000636	-0.174985425202259	0
PGSC0003DMP400000637	-0.558558294676444	0
PGSC0003DMP400000638	-0.277935854167221	0
PGSC0003DMP400000639	-0.178656467668783	0
PGSC0003DMP400000640	0.0179197801993066	0
PGSC0003DMP400000641	-0.297826879731988	0
PGSC0003DMP400000642	0.125177845300687	0
PGSC0003DMP400000643	0.0808841634257069	0
PGSC0003DMP400000645	0.0808841634257069	0
PGSC0003DMP400000644	0.0808841634257069	0
PGSC0003DMP400000646	0.560330684419835	0
PGSC0003DMP400000649	-0.141743932366374	0
PGSC0003DMP400000648	-0.141743932366374	0
PGSC0003DMP400000647	-0.141743932366374	0
PGSC0003DMP400000651	1.97153905792217	0
PGSC0003DMP400000650	1.97153905792217	0
PGSC0003DMP400000654	0.123906776671844	0
PGSC0003DMP400000656	-0.00425397665256409	0
PGSC0003DMP400000655	-0.00425397665256409	0
PGSC0003DMP400000658	-0.532138747385729	0
PGSC0003DMP400000662	-0.532138747385729	0
PGSC0003DMP400000659	-0.532138747385729	0
PGSC0003DMP400000660	-0.532138747385729	0
PGSC0003DMP400000661	-0.532138747385729	0
PGSC0003DMP400000665	-0.742034940748132	0
PGSC0003DMP400000664	-0.742034940748132	0
PGSC0003DMP400000663	-0.742034940748132	0
PGSC0003DMP400000668	-0.124168687827929	0
PGSC0003DMP400000667	-0.124168687827929	0
PGSC0003DMP400000666	-0.124168687827929	0
PGSC0003DMP400000670	-0.124168687827929	0
PGSC0003DMP400000669	-0.124168687827929	0
PGSC0003DMP400000671	-0.124168687827929	0
PGSC0003DMP400000672	0.108727447872588	0
PGSC0003DMP400000673	0.108727447872588	0
PGSC0003DMP400000675	-0.113171813548434	0
PGSC0003DMP400000674	-0.113171813548434	0
PGSC0003DMP400000677	-0.0216404736488669	0
PGSC0003DMP400000680	-0.0216404736488669	0
PGSC0003DMP400000676	-0.0216404736488669	0
PGSC0003DMP400000679	-0.0216404736488669	0
PGSC0003DMP400000678	-0.0216404736488669	0
PGSC0003DMP400000681	0.0615924385548762	0
PGSC0003DMP400000686	0.373914838352965	0
PGSC0003DMP400000685	0.373914838352965	0
PGSC0003DMP400000690	-0.719637854611508	0
PGSC0003DMP400000689	-0.719637854611508	0
PGSC0003DMP400000688	-0.719637854611508	0
PGSC0003DMP400000687	-0.719637854611508	0
PGSC0003DMP400000692	0.154593623562907	0
PGSC0003DMP400000695	0.106155388458761	0
PGSC0003DMP400000694	0.106155388458761	0
PGSC0003DMP400000693	0.106155388458761	0
PGSC0003DMP400000696	-0.466182856675441	0
PGSC0003DMP400000697	-1.03823562320167	0
PGSC0003DMP400000698	-0.151748025196156	0
PGSC0003DMP400000699	-0.137315651726035	0
PGSC0003DMP400000704	0.246207604343728	0
PGSC0003DMP400000703	0.246207604343728	0
PGSC0003DMP400000705	0.246207604343728	0
PGSC0003DMP400000706	0.350529200670745	0
PGSC0003DMP400000707	2.25120725285806	0
PGSC0003DMP400000709	0.16617797502401	0
PGSC0003DMP400000710	0.16617797502401	0
PGSC0003DMP400000708	0.16617797502401	0
PGSC0003DMP400000711	-2.28309678854571	0
PGSC0003DMP400000726	-0.613821355941597	0
PGSC0003DMP400000727	-0.10053482593996	0
PGSC0003DMP400000728	-0.694855967750582	0
PGSC0003DMP400000730	-0.101965679803388	0
PGSC0003DMP400000729	-0.101965679803388	0
PGSC0003DMP400000731	-1.82841192562217	0
PGSC0003DMP400000732	-0.270831588753539	0
PGSC0003DMP400000736	-1.49042321047932	-1
PGSC0003DMP400000740	-0.0186306309792605	0
PGSC0003DMP400000739	-0.0186306309792605	0
PGSC0003DMP400000737	-0.0186306309792605	0
PGSC0003DMP400000741	-0.0186306309792605	0
PGSC0003DMP400000738	-0.0186306309792605	0
PGSC0003DMP400000747	-0.601488561694784	0
PGSC0003DMP400000748	-0.601488561694784	0
PGSC0003DMP400000749	0.383248998309603	0
PGSC0003DMP400000751	0.383248998309603	0
PGSC0003DMP400000750	0.383248998309603	0
PGSC0003DMP400000754	0.269090603589606	0
PGSC0003DMP400000755	-0.013820259139942	0
PGSC0003DMP400000756	-0.0627965766538433	0
PGSC0003DMP400000757	-0.871198199780887	0
PGSC0003DMP400000759	0.235181451225689	0
PGSC0003DMP400000760	0.158331600338033	0
PGSC0003DMP400000761	0.805071803964389	0
PGSC0003DMP400000762	-0.204731301461975	0
PGSC0003DMP400000764	0.829315084410401	0
PGSC0003DMP400000767	-0.2922134526414	0
PGSC0003DMP400000768	0.319287564606782	0
PGSC0003DMP400000770	0.319287564606782	0
PGSC0003DMP400000769	0.319287564606782	0
PGSC0003DMP400000773	0.138073495011964	0
PGSC0003DMP400000772	0.138073495011964	0
PGSC0003DMP400000771	0.138073495011964	0
PGSC0003DMP400000774	-0.500433059631956	0
PGSC0003DMP400000775	-0.500433059631956	0
PGSC0003DMP400000776	0.00870592950176758	0
PGSC0003DMP400000777	0.00870592950176758	0
PGSC0003DMP400000780	0.375641080229478	0
PGSC0003DMP400000781	0.375641080229478	0
PGSC0003DMP400000779	0.375641080229478	0
PGSC0003DMP400000782	0.375641080229478	0
PGSC0003DMP400000778	0.375641080229478	0
PGSC0003DMP400000783	-0.260415684886511	0
PGSC0003DMP400000785	0.166255431553273	0
PGSC0003DMP400000784	0.166255431553273	0
PGSC0003DMP400000787	-0.104324300505107	0
PGSC0003DMP400000788	-0.104324300505107	0
PGSC0003DMP400000789	-0.345429849197516	0
PGSC0003DMP400000791	0.525228476260839	0
PGSC0003DMP400000792	-0.0163383613645184	0
PGSC0003DMP400000793	-0.837990249681218	0
PGSC0003DMP400000794	-0.320065373446646	0
PGSC0003DMP400000795	-0.320065373446646	0
PGSC0003DMP400000796	0.160243251543492	0
PGSC0003DMP400000797	-0.110097307441947	0
PGSC0003DMP400000806	-0.278771743142797	0
PGSC0003DMP400000807	-0.180717689024005	0
PGSC0003DMP400000809	-0.427459245725878	0
PGSC0003DMP400000810	-0.427459245725878	0
PGSC0003DMP400000808	-0.427459245725878	0
PGSC0003DMP400000813	-1.07796626919158	0
PGSC0003DMP400000811	-1.07796626919158	0
PGSC0003DMP400000812	-1.07796626919158	0
PGSC0003DMP400000814	-1.07796626919158	0
PGSC0003DMP400000815	-0.134341617183312	0
PGSC0003DMP400000816	-0.134341617183312	0
PGSC0003DMP400000817	-0.310648861241007	0
PGSC0003DMP400000818	-0.310648861241007	0
PGSC0003DMP400000820	-0.124651729939016	0
PGSC0003DMP400000819	-0.124651729939016	0
PGSC0003DMP400000821	0.00411494517279023	0
PGSC0003DMP400000823	-0.15126680517132	0
PGSC0003DMP400000824	0.0503076936773304	0
PGSC0003DMP400000825	0.0503076936773304	0
PGSC0003DMP400000826	0.0503076936773304	0
PGSC0003DMP400000827	0.0503076936773304	0
PGSC0003DMP400000828	0.0503076936773304	0
PGSC0003DMP400000829	0.0503076936773304	0
PGSC0003DMP400000830	-0.440003233315572	0
PGSC0003DMP400000831	-0.440003233315572	0
PGSC0003DMP400000836	0.506796683809135	0
PGSC0003DMP400000835	0.506796683809135	0
PGSC0003DMP400000842	0.420636299482557	0
PGSC0003DMP400000841	0.420636299482557	0
PGSC0003DMP400000854	-2.700813994669	-1
PGSC0003DMP400000855	-0.285139829283943	0
PGSC0003DMP400000857	-0.262904109290718	0
PGSC0003DMP400000856	-0.262904109290718	0
PGSC0003DMP400000859	-0.0131686911539294	0
PGSC0003DMP400000858	-0.0131686911539294	0
PGSC0003DMP400000860	-0.0127347645303547	0
PGSC0003DMP400000866	0.312002283288866	0
PGSC0003DMP400000868	-2.30172058331062	0
PGSC0003DMP400000869	-0.321185167910849	0
PGSC0003DMP400000871	-0.321185167910849	0
