"logFC"	"logCPM"	"PValue"	"FDR"
"PGSC0003DMG400002993"	2.2841830466334	-1.50092139077539	0.000729240683234447	0.0202315740163801
"PGSC0003DMG400002999"	-1.09230457715641	4.53449669856651	0.000153079031046476	0.00686888999379727
"PGSC0003DMG400003007"	-0.547677992707222	3.42337137793434	0.000792228835606544	0.0213738867749122
"PGSC0003DMG400003040"	-2.22508771518462	4.91861345886521	0.000176308642144535	0.00760746772098105
"PGSC0003DMG400003138"	0.415256253388845	8.77038036092044	0.00243006013309436	0.046897808013693
"PGSC0003DMG400003155"	-0.673610920934617	5.2272365282566	0.00245256995400339	0.047199644848229
"PGSC0003DMG400003219"	4.38146291332412	7.47503548807088	1.1302169374741e-07	3.35765367424778e-05
"PGSC0003DMG400003291"	0.623812023002204	6.35043640849357	9.52344984431673e-06	0.000877150212459313
"PGSC0003DMG400003320"	-3.34830446903557	-1.49497449577454	0.00130165194951969	0.0302971615106038
"PGSC0003DMG400003341"	-0.825337255982178	2.4304808029655	0.00249390938349333	0.0477139365065873
"PGSC0003DMG400003358"	-3.79185838446055	-1.51124771819326	0.000977458699048318	0.0248166969897867
"PGSC0003DMG400003368"	0.80920556373938	5.7102577733867	3.78232109366964e-07	8.42740267129185e-05
"PGSC0003DMG400003371"	-1.64599690890011	-0.118262348515684	1.12645254176725e-05	0.00100049114757788
"PGSC0003DMG400003411"	-0.540442100641196	3.51000104339655	0.000369693001992383	0.0127062304913499
"PGSC0003DMG400003412"	0.549311027101759	3.71604077907888	0.00211261700471849	0.0428405656441682
"PGSC0003DMG400003423"	0.634231330529358	3.61041522077251	9.15361883817618e-05	0.00480862667665653
"PGSC0003DMG400003451"	-0.82965104946542	2.78386195982837	0.0010537380476261	0.0260372022743252
"PGSC0003DMG400003467"	0.575447607911249	7.16927056066221	4.06039795006482e-06	0.000474883757453925
"PGSC0003DMG400003511"	-0.826214779139486	4.85058446314608	0.000224501471648117	0.00905220754480069
"PGSC0003DMG400003547"	-0.585007650696962	5.45610822318023	2.00790565945319e-06	0.000290574666794421
"PGSC0003DMG400003565"	-0.855484185455124	7.28745250711134	4.64476669020612e-05	0.00285830094940636
"PGSC0003DMG400003576"	-0.580781312423192	4.20008733748369	0.00246181646317752	0.0473071437228895
"PGSC0003DMG400003607"	-0.810847137035807	2.67542256945252	0.00194833503163926	0.0405122021140373
"PGSC0003DMG400003608"	-1.14812872711118	2.92750397347369	9.4765697923941e-06	0.000877150212459313
"PGSC0003DMG400003626"	-1.13062203395392	5.78517943400593	0.000832467893754791	0.0221814074041096
"PGSC0003DMG400003645"	-1.14978002047587	1.74548663536003	0.00019337476652995	0.00811357827229399
"PGSC0003DMG400003663"	-0.798878876938422	3.13730228937068	0.0013866063783244	0.0317714791260395
"PGSC0003DMG400003682"	-1.88932378689183	-0.531868161314177	0.000142248666365956	0.00656528398374016
"PGSC0003DMG400003707"	-0.435257570198834	11.9932061310839	0.000348137295439409	0.0121594007269283
"PGSC0003DMG400003787"	-2.38155108169298	2.57048207284765	6.28361337228138e-14	3.24812542439969e-10
"PGSC0003DMG400003788"	-2.49523023740715	6.87478972713446	8.55199985251174e-16	1.10517494094009e-11
"PGSC0003DMG400003812"	-0.965035886584059	3.34706006811742	0.000345274483158084	0.0120920925361841
"PGSC0003DMG400003822"	-0.618833347345469	4.32531430905144	0.00198863420733143	0.0411515129885413
"PGSC0003DMG400003826"	0.526687895820441	5.98362381649361	0.000248252036791407	0.00969772360921149
"PGSC0003DMG400003842"	-0.438234545379518	5.19137575358744	0.0006752486259484	0.0191785450398487
"PGSC0003DMG400003848"	-1.14237566974979	3.29000787642106	2.880818733166e-05	0.00203763858425083
"PGSC0003DMG400003865"	0.840003332780968	3.88295086545815	0.00247467330318041	0.0474439338554279
"PGSC0003DMG400003880"	-1.2190670411232	0.158131803264011	0.000378701723521018	0.0129298873792922
"PGSC0003DMG400003887"	-0.687370476998369	6.13692777641174	4.38987246355848e-05	0.00274723108215817
"PGSC0003DMG400003918"	-0.667538468754863	6.1218857295154	2.40359898287572e-05	0.00178004066794859
"PGSC0003DMG400003936"	-1.6181981763922	7.7466468503377	1.62636228317072e-06	0.000254757330732306
"PGSC0003DMG400003938"	-1.18272669836527	3.54868084332528	0.000112403670012681	0.00560145853972242
"PGSC0003DMG400003946"	-0.73803085582829	2.4446868305931	0.00229910353039331	0.0451196885698902
"PGSC0003DMG400003949"	0.69948337775639	4.19102620028531	0.000231014757027926	0.00921420896627125
"PGSC0003DMG400003957"	1.11779876029361	0.0372536072636804	0.000693683635804962	0.0195091917856529
"PGSC0003DMG400003967"	1.07325500488111	2.06253984651699	3.43347527214464e-05	0.0023049766723078
"PGSC0003DMG400003978"	0.510670541786881	3.64204372184335	0.000388931699762041	0.0132227740538013
"PGSC0003DMG400003992"	-0.364720418829752	6.87960919825896	0.00153263453705882	0.0341486829696743
"PGSC0003DMG400004022"	-0.947537172106094	6.33880220541937	1.83793937351208e-05	0.00146164249377825
"PGSC0003DMG400004030"	-0.985155983206848	3.6915833668964	0.000285931079498225	0.0106333448643326
"PGSC0003DMG400004035"	-1.9033747300615	1.61889398348986	0.000251969155196288	0.00976666387581617
"PGSC0003DMG400004036"	-1.31076639559148	3.30025887037134	0.000212023638807285	0.00864518753587325
"PGSC0003DMG400004038"	-2.77698276594634	-1.30980456754815	0.00021474670595291	0.00872695497179075
"PGSC0003DMG400004054"	-2.75712539763372	-1.20445216576687	0.000300050412649234	0.0110314409179688
"PGSC0003DMG400004061"	-0.957665110214306	3.84565924339679	0.000264607290660387	0.010116923127823
"PGSC0003DMG400004076"	-0.390362402719551	4.98995070758902	0.00142631872919149	0.0325049148094832
"PGSC0003DMG400004087"	0.634790691122389	3.11902041870708	0.000681678467807544	0.0193072979468896
"PGSC0003DMG400004101"	-0.358096860859415	9.38723239096469	0.00211239001995926	0.0428405656441682
"PGSC0003DMG400004124"	0.644595391323391	4.37099308069999	1.29066490341523e-05	0.00111566973557425
"PGSC0003DMG400004140"	-0.549458640284904	4.34315826324358	6.43105161377707e-05	0.00371850022393025
"PGSC0003DMG400004161"	-1.47423391234847	1.51328190325767	3.93595179823624e-05	0.00255599523058326
"PGSC0003DMG400004287"	-1.33206011255324	-0.165234555067083	0.00151394753670587	0.033849038091436
"PGSC0003DMG400004311"	-2.3458203256934	1.03979107662974	0.000197329585715566	0.00822609753613631
"PGSC0003DMG400004501"	-0.789159156328841	6.7697111175836	0.000314248899680154	0.0113424120086899
"PGSC0003DMG400004547"	1.11689919958656	8.25075561329617	4.61149838019968e-05	0.00284460112493177
"PGSC0003DMG400004583"	0.587396759310635	6.78005126468994	0.000940543801738018	0.024212445318447
"PGSC0003DMG400004593"	1.09916175165794	4.30299881607835	8.59727615277657e-05	0.00458155050401368
"PGSC0003DMG400004596"	-1.2310218747519	5.46512746189735	1.27970468521598e-06	0.000218464519872919
"PGSC0003DMG400004605"	0.551726332054483	6.58580643797597	4.17595624595231e-05	0.00267157834487335
"PGSC0003DMG400004659"	-1.30520151199026	6.00847557286902	9.07112764012176e-06	0.000849465090531112
"PGSC0003DMG400004686"	0.592860516034122	6.87068022655152	0.000109918120133984	0.00552712788518081
"PGSC0003DMG400004687"	-0.429692834099424	5.56452712211028	0.00201336290004015	0.0414640458282371
"PGSC0003DMG400004711"	1.03798293097482	0.280199241967415	0.00093126307740004	0.0240694254984814
"PGSC0003DMG400004712"	-1.48996021114643	3.87373347731816	4.52470044911017e-05	0.00281111246517316
"PGSC0003DMG400004715"	0.626481249906568	4.92290095706287	0.000273860730418657	0.0103440858547825
"PGSC0003DMG400004734"	0.596445402768613	8.01375668098173	1.37072238089915e-06	0.000228565746172383
"PGSC0003DMG400004753"	0.594820803513206	4.10604136715488	0.000475318131070143	0.0152989693843573
"PGSC0003DMG400004758"	-1.03431888498719	3.13526731759993	0.000308465337564634	0.0112448450136749
"PGSC0003DMG400004759"	-2.41033884626961	0.546693672403785	0.000750225836216418	0.0206499861159207
"PGSC0003DMG400004781"	0.497251856547906	7.4073050460363	0.00140533208014312	0.0321151308075854
"PGSC0003DMG400004795"	-1.57282197653137	5.46008612929375	3.78901657387867e-08	1.57953100594304e-05
"PGSC0003DMG400004808"	1.26936626610413	6.14050974431665	0.000961830223530609	0.0245889851210407
"PGSC0003DMG400004822"	-1.67621190642202	1.14734757172463	0.00266767410979963	0.0497106741469944
"PGSC0003DMG400004827"	-1.32947501719059	0.922382586757098	0.000509155430934101	0.0159739071439425
"PGSC0003DMG400004838"	0.576214231562183	4.38195138386221	0.000240922039007813	0.00944896968163269
"PGSC0003DMG400004875"	-2.11134934894406	5.33784130196956	2.06688714369785e-05	0.0015994241052699
"PGSC0003DMG400004886"	0.444735105099848	4.07735715766773	0.00178953663197049	0.0380042810238918
"PGSC0003DMG400004963"	-0.493853217595257	6.62298280590716	0.000984321890066987	0.0249419446771288
"PGSC0003DMG400004966"	-0.869827499665175	4.2787906664422	0.000995820428533386	0.0251102193130477
"PGSC0003DMG400005010"	0.626589704568707	4.44162419991082	0.00135908684457234	0.0313353778633513
"PGSC0003DMG400005091"	0.610887030881973	5.65303309948267	0.000108420968251299	0.00547314129965442
"PGSC0003DMG400005105"	-2.19398789062269	-0.322474000908377	0.000396264475660374	0.0133357443202058
"PGSC0003DMG400005192"	0.546876840547757	5.29155486045333	7.86407984566338e-05	0.00426111127234834
"PGSC0003DMG400005199"	0.556278916886361	7.15713418183334	3.6692481254705e-05	0.00241311417432343
"PGSC0003DMG400005223"	-2.4867019269189	-0.981312193803357	0.00128313014405756	0.0300507363345488
"PGSC0003DMG400005232"	0.79734942732906	7.35743992545232	7.06217916939039e-08	2.43372110416085e-05
"PGSC0003DMG400005247"	1.17060264015572	3.67751556262274	5.66212413745718e-11	1.36201291298881e-07
"PGSC0003DMG400005258"	0.69181169334583	5.79709582488556	2.60366336452682e-08	1.23197928897941e-05
"PGSC0003DMG400005335"	-1.2589216909545	7.6443600165077	0.000334550181901286	0.0117993687910996
"PGSC0003DMG400005372"	-1.23935966270736	2.9497541090433	0.000210757485043887	0.00861904740260173
"PGSC0003DMG400005376"	1.95977173445562	2.05528880833695	0.000281953987243105	0.0105328922623308
"PGSC0003DMG400005404"	-0.880989191638643	4.8376298185908	0.00260732246996205	0.0489033792152679
"PGSC0003DMG400005406"	0.523872245790899	3.42057379279497	0.00180407359819586	0.0382197428024347
"PGSC0003DMG400005407"	0.568201838552603	5.76014762404783	6.04971219839585e-05	0.00353757605157781
"PGSC0003DMG400005470"	0.444449596499531	4.01086044149622	0.00215152514461202	0.0432749563327956
"PGSC0003DMG400005525"	-1.29976904582265	2.43625590193202	0.000925765244754793	0.023969917104353
"PGSC0003DMG400005558"	-0.506155536600679	4.30422592804613	0.00124060970560031	0.0293299793577786
"PGSC0003DMG400005573"	1.66319593188379	5.04101689550596	6.87505647567393e-05	0.00386288499283192
"PGSC0003DMG400005587"	-1.87756335546564	-0.618806344029354	0.00103768855025146	0.0257143799326935
"PGSC0003DMG400005642"	0.690184839942504	6.76928893535479	6.11607464127827e-08	2.25822950254969e-05
"PGSC0003DMG400005660"	0.447443990446397	4.32372005574551	0.00166566726375845	0.0361164732375007
"PGSC0003DMG400005670"	-1.13910971272579	1.2681216641974	0.000841707490381922	0.0223679052194076
"PGSC0003DMG400005673"	0.744612350401758	4.40382848570393	0.00101133143736578	0.0253390400992481
"PGSC0003DMG400005722"	-0.47740978466023	5.83394380071642	0.00162215249678199	0.0354106025606649
"PGSC0003DMG400005791"	-0.470656930555797	4.56380999144236	0.00075783512424686	0.0207867743514153
"PGSC0003DMG400005803"	-0.695579309010258	6.37937553199895	0.000180204847604367	0.00776262415197077
"PGSC0003DMG400005862"	0.601915613263038	3.59260044521398	7.62185433313177e-05	0.00414725151777102
"PGSC0003DMG400005865"	-2.36440017684758	0.469164393408678	8.13699421829657e-08	2.62885940707617e-05
"PGSC0003DMG400005871"	-0.885472959082615	4.55768946693945	4.04922017614265e-05	0.00260580772007951
"PGSC0003DMG400005898"	-1.14367896578828	1.80284677196984	0.00054195706517997	0.0165181866823602
"PGSC0003DMG400005901"	-1.08233569485785	3.46706725927315	0.000691433163110885	0.0195091917856529
"PGSC0003DMG400005915"	-0.689931592747611	7.45851546967466	1.67169123122912e-07	4.27787441211364e-05
"PGSC0003DMG400005917"	0.759382389812073	2.28592710772075	0.000610065256807456	0.0178368174518614
"PGSC0003DMG400005931"	-1.44181438506743	6.27319205800331	0.000509873867600712	0.0159739071439425
"PGSC0003DMG400005985"	-1.95416703743562	0.072051347862107	0.000202745899783375	0.00838427284128177
"PGSC0003DMG400006104"	0.431024130183523	6.74592670047591	0.00111873645762597	0.0271756226351511
"PGSC0003DMG400006122"	0.541179414651209	7.16185088243192	6.31571719857531e-06	0.00064776201077134
"PGSC0003DMG400006169"	0.495525763547975	4.69765952988665	0.000250354210825581	0.00974496224849092
"PGSC0003DMG400006171"	0.780613694126882	2.9922042527316	0.000464183512942408	0.0150863208403347
"PGSC0003DMG400006176"	-1.15695080981591	3.69739229670229	0.000278996215919585	0.0104657999951489
"PGSC0003DMG400006179"	1.06667004227077	4.61561284050087	1.99790541253683e-05	0.00155535732808515
"PGSC0003DMG400006222"	-0.938091806673038	5.77925456774669	1.89756226942334e-05	0.00149071107645944
"PGSC0003DMG400006226"	-1.36765854511843	7.24424776173474	5.55663386605858e-14	3.24812542439969e-10
"PGSC0003DMG400006243"	-0.605278886266369	3.79243584042337	0.000521506596156637	0.0161750944175083
"PGSC0003DMG400006319"	1.07623302748093	4.37834933860952	0.0014538420666086	0.0329363612106302
"PGSC0003DMG400006378"	-1.16458718200386	3.28587278587219	0.000105829280400796	0.00535276630379449
"PGSC0003DMG400006385"	-1.09999921271343	4.41702545077447	0.00102420368492315	0.025477929201659
"PGSC0003DMG400006491"	0.470802230101478	5.29801004589677	0.000877006555350352	0.0230825981971336
"PGSC0003DMG400006539"	0.42039166044848	5.72795151427636	0.00240289920744197	0.0464860276313961
"PGSC0003DMG400006590"	0.537392195397436	6.11178667971868	0.000846499101391415	0.0223936701889074
"PGSC0003DMG400006643"	-0.844449624881498	5.97624203517195	8.34697115398979e-06	0.000793146383992721
"PGSC0003DMG400006700"	-1.9245839893077	5.45103339392117	5.6383480254093e-07	0.000119449789397319
"PGSC0003DMG400006721"	2.16431934648625	1.04374443458802	0.000131233171911046	0.00622330742743289
"PGSC0003DMG400006743"	4.08870907410104	-1.3901289312255	1.69827891425307e-05	0.00141137353111849
"PGSC0003DMG400006757"	-1.3928222224678	1.8135877648113	1.81196209514414e-05	0.00145199258781179
"PGSC0003DMG400006759"	-1.50250409028569	1.53706625381037	4.18605866160943e-06	0.000483040209333245
"PGSC0003DMG400006760"	-1.22322525521878	1.80477469371555	5.1251709482529e-05	0.00308058530996615
"PGSC0003DMG400006768"	-0.47036190467523	8.11348092719722	0.00047305632476346	0.0152832672122955
