"logFC"	"logCPM"	"PValue"	"FDR"
"PGSC0003DMG400003522"	1.10747427491688	5.89981029884763	0.000322678087727054	0.0273906051934736
"PGSC0003DMG400003530"	4.46905852770419	7.15292059165086	5.4669254723543e-05	0.00802830430445848
"PGSC0003DMG400003531"	1.39970821268083	3.78078727112846	0.000108560303819892	0.013050463314088
"PGSC0003DMG400003615"	-0.52391337346466	5.98595350596289	0.000796145809859976	0.046449626640273
"PGSC0003DMG400003625"	0.867095633211619	5.03866286676466	0.000844692911818912	0.0481285453070474
"PGSC0003DMG400003626"	-1.28811119083025	5.79756839306855	0.000728298758066629	0.044592617167343
"PGSC0003DMG400003751"	0.630356705458403	6.09550949423681	0.000846279019341213	0.0481285453070474
"PGSC0003DMG400004062"	-0.611101512564899	7.6650395093396	8.33840219952583e-06	0.00224494107550984
"PGSC0003DMG400004276"	0.817200662951092	3.14493309660851	0.000195131892492963	0.0193976111283582
"PGSC0003DMG400004301"	-0.84291566956904	8.47531167729358	0.000119515693188498	0.0139144261538284
"PGSC0003DMG400004396"	-1.79402726546673	0.687969166888362	7.48713245856202e-05	0.00997486729505123
"PGSC0003DMG400004421"	1.60553724576842	1.69934997123527	0.000436389855494427	0.0333592248798653
"PGSC0003DMG400004567"	-0.796045104264877	2.51641564570686	8.12270618454686e-05	0.0107111971451938
"PGSC0003DMG400004659"	-0.979864488713251	6.09122340077193	5.25336245874112e-06	0.00159739301304262
"PGSC0003DMG400004808"	2.35029643967459	4.7537317007072	1.48824081516627e-05	0.00328761300075107
"PGSC0003DMG400004822"	-3.95342961881764	5.6307707984507	1.69630813861548e-05	0.00362337026038478
"PGSC0003DMG400004861"	-0.616855306525941	5.58443434209185	0.000462276723386687	0.0342349690333877
"PGSC0003DMG400004891"	-0.65120724840327	8.00831832788079	0.000598139961861542	0.0400532240648523
"PGSC0003DMG400005130"	-0.933703574800492	4.58387802042848	1.47797506710797e-06	0.000707402658971716
"PGSC0003DMG400005485"	0.739202448470885	2.53746018431325	0.000581525202305513	0.039434108421189
"PGSC0003DMG400005573"	2.67500825790198	3.3357698540118	9.80986510326201e-07	0.000551186464041108
"PGSC0003DMG400005585"	1.25754315115654	1.80384505852455	0.000213114272945621	0.02040056110575
"PGSC0003DMG400005653"	-0.648057174551703	4.38405741865914	0.00041121097226481	0.0319163927602291
"PGSC0003DMG400005702"	1.20620811683407	4.45441456545084	0.000193076581459308	0.0192674027969006
"PGSC0003DMG400005732"	-0.645882447800394	3.0623863593314	0.000494497048504268	0.0357029437127554
"PGSC0003DMG400005745"	-0.698959990195624	4.07491755265245	0.000357949424030143	0.0291847344273914
"PGSC0003DMG400005877"	0.754177154805183	3.83958969302846	3.50696629699082e-06	0.00131363841901485
"PGSC0003DMG400005988"	2.90224632421343	0.96843897141876	0.000126952844916162	0.0145832143542362
"PGSC0003DMG400006083"	0.868817556334401	3.85150660220408	6.50038117265951e-05	0.00898443057692822
"PGSC0003DMG400006096"	2.44247306178345	-0.213864659042805	0.000149270905310788	0.0165581794792388
"PGSC0003DMG400006179"	-1.08196541120133	5.54102746335279	0.000455777625358627	0.0341450101594756
"PGSC0003DMG400006226"	-0.932988483687699	7.73919621792452	1.83693321544153e-06	0.000765764127198415
"PGSC0003DMG400006418"	1.31006286885579	1.53524881580973	0.000379365451950627	0.0298935349729143
"PGSC0003DMG400006482"	0.708297734912679	2.87064472271025	0.000281088979883217	0.0247109720206178
"PGSC0003DMG400006544"	0.912632454145942	1.01639240181142	0.00076020594367467	0.0453578725554827
"PGSC0003DMG400006610"	1.16521730353957	5.78564301010994	5.79528999236577e-07	0.000437572442079661
"PGSC0003DMG400006643"	-0.699651556947668	6.37974039577499	1.10120891937482e-05	0.00261117850735427
"PGSC0003DMG400006672"	1.57664430760724	3.80856938465159	0.000185581994324823	0.0188840638792101
"PGSC0003DMG400006796"	1.09159762953211	4.13092713975156	1.99848545047459e-05	0.00403537929320049
"PGSC0003DMG400006797"	0.917798906597031	6.05827878356172	5.20763280291431e-06	0.00159739301304262
"PGSC0003DMG400006830"	-0.601807822790683	5.73945145895834	0.000218077920361874	0.0205820854163511
"PGSC0003DMG400007128"	0.744018700665989	5.88141681899341	0.000265182775564573	0.0236341862663516
"PGSC0003DMG400007141"	0.905200387083732	5.38542815786992	0.000121728413741084	0.0141084869127895
"PGSC0003DMG400007159"	-0.758809588915657	5.41107224589713	0.00045482346388452	0.0341450101594756
"PGSC0003DMG400007181"	-0.990264912294946	2.21140326583816	0.000780199220773759	0.0459340069706574
"PGSC0003DMG400007375"	-0.725864710316875	10.4477039919321	8.31314119278811e-05	0.0108515882458991
"PGSC0003DMG400007424"	-2.23744727416584	5.18905308467547	1.80655727364075e-05	0.00375604138179018
"PGSC0003DMG400007465"	0.745006530509298	3.68590862816724	9.58141715735763e-06	0.00240428454222393
"PGSC0003DMG400007672"	-1.41352589621654	3.98739857169237	7.23718135702063e-07	0.000467630473383888
"PGSC0003DMG400007679"	1.42612985668727	5.35722904169743	1.25540030701372e-06	0.000636217183040717
"PGSC0003DMG400007784"	-1.0234115433057	4.83582100271883	0.000817028136939191	0.0471359580967195
"PGSC0003DMG400008000"	-1.40246638465765	5.18704544389374	5.67402426903572e-05	0.00814726840319429
"PGSC0003DMG400008043"	1.14385463235659	2.34597522371786	0.000354283829430208	0.0289772780235859
"PGSC0003DMG400008060"	-0.515203772119462	6.1046564461404	5.94596352227655e-05	0.00836134491163403
"PGSC0003DMG400008148"	2.39609750503138	1.25869148073217	3.54512484002057e-07	0.000352412679289122
"PGSC0003DMG400008176"	0.818968262262544	1.97017874754751	6.28934628197584e-05	0.00873948623677137
"PGSC0003DMG400008187"	2.65683565944955	4.24062820073673	2.21778739568708e-05	0.00434249492643395
"PGSC0003DMG400008299"	-0.630400896193494	7.77186728400961	0.000366402547578908	0.0294791532846689
"PGSC0003DMG400008300"	-0.902746092479577	4.95020561834951	0.000151369375309431	0.0166480547840322
"PGSC0003DMG400008381"	-1.0922654876252	5.22298486570664	0.000362293907949771	0.0293537565669899
"PGSC0003DMG400008496"	0.599427567739671	7.33203409916947	0.000328548600740459	0.0275703478400582
"PGSC0003DMG400008620"	2.33307711171583	0.113111964744546	7.00767057977208e-06	0.00196869841092162
